space,ID,sdg_type,raw_material,layer,exp_type,D2,p_emp,p_chisq
SP,SDG_L3_1492,Unifacial_centripetal,chert,3,Discoid,18.28945267504046,0,0.002604683438487063
SP,SDG_L3_1492,Unifacial_centripetal,chert,3,Multiplatform,8.065618540005627,0.2,0.1526561469025962
SP,SDG_L3_1547,Bifacial_adjacent,sandstone,3,Unidirectional,2.7726808412849477,0.25,0.7349817445569041
SP,SDG_L3_1547,Bifacial_adjacent,sandstone,3,Bidirectional,5.249069020933766,0.5,0.3862458160243565
SP,SDG_L3_1547,Bifacial_adjacent,sandstone,3,Levallois,4.136162157605904,0.6190476190476191,0.529983283726965
SP,SDG_L3_1547,Bifacial_adjacent,sandstone,3,Discoid,7.834564296530485,0.6,0.16559188512593032
SP,SDG_L3_1547,Bifacial_adjacent,sandstone,3,Multiplatform,5.190609923185044,0.4,0.39306374216191686
SP,SDG_L3_155,Multifacial,chert,3,Unidirectional,9.805976312334185,0,0.08092323482809899
SP,SDG_L3_155,Multifacial,chert,3,Bidirectional,8.514873612517706,0.16666666666666666,0.1300503004099255
SP,SDG_L3_155,Multifacial,chert,3,Levallois,11.181901971275925,0,0.04789032967282031
SP,SDG_L3_155,Multifacial,chert,3,Discoid,13.222823525366582,0.2,0.0213777874828173
SP,SDG_L3_155,Multifacial,chert,3,Multiplatform,8.107724099430087,0.2,0.15039781893768334
SP,SDG_L3_1677,Unifacial_unidirection,chert,3,Unidirectional,3.6342250934107927,0.125,0.6031819826953196
SP,SDG_L3_1677,Unifacial_unidirection,chert,3,Bidirectional,18.78388734361425,0,0.0021086443974530494
SP,SDG_L3_1677,Unifacial_unidirection,chert,3,Levallois,4.857367458303931,0.47619047619047616,0.43353426912767795
SP,SDG_L3_1677,Unifacial_unidirection,chert,3,Discoid,19.224084980616244,0,0.0017458610519556124
SP,SDG_L3_1677,Unifacial_unidirection,chert,3,Multiplatform,10.165016675683345,0.1,0.07069233571341987
SP,SDG_L3_1748,Bifacial_adjacent,sandstone,3,Unidirectional,3.406000917626099,0.125,0.6376561313277607
SP,SDG_L3_1748,Bifacial_adjacent,sandstone,3,Bidirectional,14.734653193897199,0,0.011558382375145487
SP,SDG_L3_1748,Bifacial_adjacent,sandstone,3,Levallois,4.38158231188108,0.5238095238095238,0.4958818819495358
SP,SDG_L3_1748,Bifacial_adjacent,sandstone,3,Discoid,13.824798633775222,0.2,0.016761466153142668
SP,SDG_L3_1748,Bifacial_adjacent,sandstone,3,Multiplatform,7.78444581474589,0.2,0.1685221892695177
SP,SDG_L3_188,Unifacial_unidirection,chert,3,Unidirectional,12.119571269468498,0,0.033185606469292604
SP,SDG_L3_188,Unifacial_unidirection,chert,3,Bidirectional,29.887629789090916,0,1.551900499853614e-5
SP,SDG_L3_188,Unifacial_unidirection,chert,3,Levallois,16.6005402427939,0,0.005323130019106868
SP,SDG_L3_188,Unifacial_unidirection,chert,3,Discoid,35.851873599373,0,1.0168608237798514e-6
SP,SDG_L3_188,Unifacial_unidirection,chert,3,Multiplatform,21.57453193593734,0,6.306303017687369e-4
SP,SDG_L3_303,Bifacial_independent,chert,3,Unidirectional,12.853153276098443,0,0.02479443778598515
SP,SDG_L3_303,Bifacial_independent,chert,3,Bidirectional,3.240546315307798,0.6666666666666666,0.6629555764458389
SP,SDG_L3_303,Bifacial_independent,chert,3,Levallois,16.561816202534366,0,0.005410354793608932
SP,SDG_L3_303,Bifacial_independent,chert,3,Discoid,9.892253385089278,0.6,0.07834640284783691
SP,SDG_L3_303,Bifacial_independent,chert,3,Multiplatform,12.883341276563186,0.1,0.024496860253099793
SP,SDG_L3_434,Bifacial_adjacent,chert,3,Unidirectional,10.472353795315309,0,0.06290556856028824
SP,SDG_L3_434,Bifacial_adjacent,chert,3,Bidirectional,16.767691738776755,0,0.004962114040821537
SP,SDG_L3_434,Bifacial_adjacent,chert,3,Levallois,5.4740474513461574,0.3333333333333333,0.3608000653146105
SP,SDG_L3_434,Bifacial_adjacent,chert,3,Discoid,14.441980209031444,0.2,0.013032730552106481
SP,SDG_L3_434,Bifacial_adjacent,chert,3,Multiplatform,9.089080740423288,0.2,0.1055633459018353
SP,SDG_L3_55,Unifacial_unidirection,chert,3,Unidirectional,1.0594894164966784,0.6875,0.9576262540853717
SP,SDG_L3_55,Unifacial_unidirection,chert,3,Bidirectional,5.156021838131823,0.5,0.397137519582458
SP,SDG_L3_55,Unifacial_unidirection,chert,3,Levallois,3.061328162744379,0.7619047619047619,0.6905312173391561
SP,SDG_L3_55,Unifacial_unidirection,chert,3,Discoid,7.303320158150473,0.6,0.19904156279961827
SP,SDG_L3_55,Unifacial_unidirection,chert,3,Multiplatform,5.923096035400827,0.3,0.3137740927788267
SP,SDG_L3_645,Unifacial_unidirection,chert,3,Unidirectional,6.552886356855012,0.0625,0.2560715177258444
SP,SDG_L3_645,Unifacial_unidirection,chert,3,Bidirectional,13.777688318596992,0,0.01708497490801963
SP,SDG_L3_645,Unifacial_unidirection,chert,3,Levallois,3.0675663049366992,0.7619047619047619,0.689569746917595
SP,SDG_L3_645,Unifacial_unidirection,chert,3,Discoid,12.406087205044532,0.4,0.029627809806494185
SP,SDG_L3_645,Unifacial_unidirection,chert,3,Multiplatform,6.715212976288556,0.3,0.24269630904947428
SP,SDG_L3_804,Core_on_flake,chert,3,Unidirectional,4.517796181945165,0.125,0.4775059068566735
SP,SDG_L3_804,Core_on_flake,chert,3,Bidirectional,3.9161505753696773,0.5,0.5615503854557939
SP,SDG_L3_804,Core_on_flake,chert,3,Levallois,9.877053278825693,0.047619047619047616,0.07879478967285297
SP,SDG_L3_804,Core_on_flake,chert,3,Discoid,10.547378468249947,0.6,0.06113051327831975
SP,SDG_L3_804,Core_on_flake,chert,3,Multiplatform,10.107701411764953,0.1,0.07224046128572828
SP,SDG_L3_890,Bifacial_adjacent,chert,3,Unidirectional,6.3564400052554975,0.0625,0.27306395653461735
SP,SDG_L3_890,Bifacial_adjacent,chert,3,Bidirectional,16.118858215491787,0,0.0065127954432957985
SP,SDG_L3_890,Bifacial_adjacent,chert,3,Levallois,3.1363105316608006,0.7619047619047619,0.6789800355765461
SP,SDG_L3_890,Bifacial_adjacent,chert,3,Discoid,15.393299427449195,0.2,0.008807604940402725
SP,SDG_L3_890,Bifacial_adjacent,chert,3,Multiplatform,8.055167013733826,0.2,0.15322135832775285
SP,SDG_L3_978,Unifacial_centripetal,chert,3,Unidirectional,20.68885477908732,0,9.273444563162055e-4
SP,SDG_L3_978,Unifacial_centripetal,chert,3,Bidirectional,22.511028479145146,0,4.185143323517745e-4
SP,SDG_L3_978,Unifacial_centripetal,chert,3,Levallois,12.798580427537756,0,0.025341203585555416
SP,SDG_L3_978,Unifacial_centripetal,chert,3,Discoid,20.382792527167044,0,0.0010589797196764023
SP,SDG_L3_978,Unifacial_centripetal,chert,3,Multiplatform,16.24628161526807,0,0.006174998365686721
SP,SDG_L4_1788,Multifacial,sandstone,4,Unidirectional,2.3350444837081175,0.3125,0.8011063309620652
SP,SDG_L4_1788,Multifacial,sandstone,4,Bidirectional,11.94421064831126,0,0.03556027180804558
SP,SDG_L4_1788,Multifacial,sandstone,4,Levallois,4.909790187756003,0.47619047619047616,0.4269885284278314
SP,SDG_L4_1788,Multifacial,sandstone,4,Discoid,13.64524698653498,0.2,0.018027031059117765
SP,SDG_L4_1788,Multifacial,sandstone,4,Multiplatform,8.004042952677809,0.2,0.1560129532373916
SP,SDG_L4_1884,Unifacial_centripetal,chert,4,Unidirectional,9.630169918440759,0,0.0864186295103154
SP,SDG_L4_1884,Unifacial_centripetal,chert,4,Bidirectional,21.388845158513263,0,6.838529447354852e-4
SP,SDG_L4_1884,Unifacial_centripetal,chert,4,Levallois,3.8883008947678785,0.6666666666666666,0.5656075149170221
SP,SDG_L4_1884,Unifacial_centripetal,chert,4,Discoid,18.10974970369345,0,0.002811956535874613
SP,SDG_L4_1884,Unifacial_centripetal,chert,4,Multiplatform,9.313739366818865,0.1,0.09718573468199151
SP,SDG_L4_1916,Multifacial,sandstone,4,Unidirectional,9.41566434155112,0,0.09358981751030877
SP,SDG_L4_1916,Multifacial,sandstone,4,Bidirectional,6.710460923888923,0.16666666666666666,0.24307944700270662
SP,SDG_L4_1916,Multifacial,sandstone,4,Levallois,9.582130607497245,0.047619047619047616,0.08797913347723198
SP,SDG_L4_1916,Multifacial,sandstone,4,Discoid,10.053860303047916,0.6,0.07372344373871893
SP,SDG_L4_1916,Multifacial,sandstone,4,Multiplatform,10.556844798628562,0.1,0.06090990703834636
SP,SDG_L4_1951,Unifacial_centripetal,chert,4,Unidirectional,2.4528163643105736,0.3125,0.7835836463174473
SP,SDG_L4_1951,Unifacial_centripetal,chert,4,Bidirectional,16.22419723173547,0,0.006232294603652869
SP,SDG_L4_1951,Unifacial_centripetal,chert,4,Levallois,2.5074919833017226,0.8095238095238095,0.7753663432621206
SP,SDG_L4_1951,Unifacial_centripetal,chert,4,Discoid,17.466651141343227,0,0.0036947568272187406
SP,SDG_L4_1951,Unifacial_centripetal,chert,4,Multiplatform,8.307245248347224,0.2,0.14009593467161843
SP,SDG_L4_2001,Core_on_flake,chert,4,Unidirectional,2.861804563610651,0.1875,0.7212812883915443
SP,SDG_L4_2001,Core_on_flake,chert,4,Bidirectional,12.459870165762169,0,0.029001893440482703
SP,SDG_L4_2001,Core_on_flake,chert,4,Levallois,1.557745992036555,1,0.9063112811396661
SP,SDG_L4_2001,Core_on_flake,chert,4,Discoid,12.679381641037688,0.4,0.02657590881594741
SP,SDG_L4_2001,Core_on_flake,chert,4,Multiplatform,5.1236988544551325,0.5,0.40097124041894044
SP,SDG_L4_2004,Unifacial_centripetal,chert,4,Unidirectional,10.861274615763483,0,0.0542009419802707
SP,SDG_L4_2004,Unifacial_centripetal,chert,4,Bidirectional,4.544990351154986,0.5,0.4738865442255792
SP,SDG_L4_2004,Unifacial_centripetal,chert,4,Levallois,13.51698824006364,0,0.018986916931272736
SP,SDG_L4_2004,Unifacial_centripetal,chert,4,Discoid,11.300740717266192,0.6,0.04573267317422646
SP,SDG_L4_2004,Unifacial_centripetal,chert,4,Multiplatform,15.556728693361396,0,0.008230461048181613
SP,SDG_L4_2158,Bifacial_adjacent,sandstone,4,Unidirectional,10.639602515793374,0,0.059012824713203633
SP,SDG_L4_2158,Bifacial_adjacent,sandstone,4,Bidirectional,27.069284728028634,0,5.529733282021107e-5
SP,SDG_L4_2158,Bifacial_adjacent,sandstone,4,Levallois,7.577959902083585,0.09523809523809523,0.1810802650181965
SP,SDG_L4_2158,Bifacial_adjacent,sandstone,4,Discoid,27.91584341036188,0,3.7803759356884376e-5
SP,SDG_L4_2158,Bifacial_adjacent,sandstone,4,Multiplatform,15.221265095037731,0,0.009457585072837003
SP,SDG_L4_2164,Unifacial_centripetal,chert,4,Unidirectional,18.884172763407143,0,0.0020199869502705715
SP,SDG_L4_2164,Unifacial_centripetal,chert,4,Bidirectional,19.245186978422623,0,0.0017301033961198906
SP,SDG_L4_2164,Unifacial_centripetal,chert,4,Levallois,27.36538896418156,0,4.841646783703369e-5
SP,SDG_L4_2164,Unifacial_centripetal,chert,4,Discoid,26.988928401146875,0,5.732633892847122e-5
SP,SDG_L4_2164,Unifacial_centripetal,chert,4,Multiplatform,32.21465003341723,0,5.387171785736138e-6
SP,SDG_L4_2165,Core_on_flake,chert,4,Unidirectional,40.79250625987433,0,1.0333338628893046e-7
SP,SDG_L4_2165,Core_on_flake,chert,4,Bidirectional,28.241306052874837,0,3.265092636598123e-5
SP,SDG_L4_2165,Core_on_flake,chert,4,Levallois,48.57378177692233,0,2.712037741122532e-9
SP,SDG_L4_2165,Core_on_flake,chert,4,Discoid,32.72181590665422,0,4.27366960386617e-6
SP,SDG_L4_2165,Core_on_flake,chert,4,Multiplatform,45.8937375813698,0,9.545938220273618e-9
SP,SDG_L4_2182,Core_on_flake,sandstone,4,Unidirectional,8.445005928094208,0,0.13335602118694997
SP,SDG_L4_2182,Core_on_flake,sandstone,4,Bidirectional,25.653710275998534,0,1.0414758121118692e-4
SP,SDG_L4_2182,Core_on_flake,sandstone,4,Levallois,13.744709255611438,0,0.017315017382290628
SP,SDG_L4_2182,Core_on_flake,sandstone,4,Discoid,31.077745800836652,0,9.041905907506252e-6
SP,SDG_L4_2182,Core_on_flake,sandstone,4,Multiplatform,19.935969863777526,0,0.001284781116139754
SP,SDG_L4_2213,Core_on_flake,chert,4,Unidirectional,2.4941917038918238,0.3125,0.7773695569284874
SP,SDG_L4_2213,Core_on_flake,chert,4,Bidirectional,6.428108511097558,0.16666666666666666,0.2667610818192993
SP,SDG_L4_2213,Core_on_flake,chert,4,Levallois,6.503312307848663,0.19047619047619047,0.2602755520897353
SP,SDG_L4_2213,Core_on_flake,chert,4,Discoid,9.244180688197327,0.6,0.0997121050493832
SP,SDG_L4_2213,Core_on_flake,chert,4,Multiplatform,8.219040208636534,0.2,0.14456990019712113
SP,SDG_L4_2292,Unifacial_centripetal,chert,4,Unidirectional,7.302519943519339,0,0.19909606715139425
SP,SDG_L4_2292,Unifacial_centripetal,chert,4,Bidirectional,4.535875195580727,0.5,0.47509785688387024
SP,SDG_L4_2292,Unifacial_centripetal,chert,4,Levallois,12.001559571377557,0,0.03476641702355967
SP,SDG_L4_2292,Unifacial_centripetal,chert,4,Discoid,8.907279292743937,0.6,0.11282011920295817
SP,SDG_L4_2292,Unifacial_centripetal,chert,4,Multiplatform,12.758426290804218,0.1,0.025750866213985715
SP,SDG_L4_2389,Multifacial,sandstone,4,Unidirectional,3.2147067979890336,0.125,0.6669231611003693
SP,SDG_L4_2389,Multifacial,sandstone,4,Bidirectional,13.268349733387335,0,0.02098970880350111
SP,SDG_L4_2389,Multifacial,sandstone,4,Levallois,6.721734402946244,0.19047619047619047,0.242171333151732
SP,SDG_L4_2389,Multifacial,sandstone,4,Discoid,14.978767223179295,0.2,0.010453448582146996
SP,SDG_L4_2389,Multifacial,sandstone,4,Multiplatform,11.4501909896217,0.1,0.04314959010930433
SP,SDG_L4_2527,Unifacial_unidirection,chert,4,Unidirectional,1.0416327461699404,0.6875,0.9591383938657052
SP,SDG_L4_2527,Unifacial_unidirection,chert,4,Bidirectional,12.336362889163029,0,0.030458475940984556
SP,SDG_L4_2527,Unifacial_unidirection,chert,4,Levallois,3.330653057310755,0.6666666666666666,0.6491520826115867
SP,SDG_L4_2527,Unifacial_unidirection,chert,4,Discoid,14.446370542667994,0.2,0.013009325334303419
