ID,Typology,n_scars,power_l0,power_l1,power_l2,power_l3,power_l4,power_l5,power_l6,power_l7,power_l8,power_l9,power_l10,power_l11,power_l12,power_l13,power_l14,power_l15,power_l16,power_l17,power_l18,power_l19,power_l20
SDG_L4_2001,,4,0.0,0.47213891,0.28683265,0.14173772,0.06564712,0.02286531,0.00762277,0.0025038,0.00055893,8.078e-05,1.043e-05,1.41e-06,1.5e-07,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_2004,,9,0.0,0.11688386,0.61487598,0.08322967,0.12684545,0.04189567,0.01118492,0.00461443,0.00034765,0.00010538,1.513e-05,1.21e-06,4.7e-07,9e-08,5e-08,2e-08,1e-08,1e-08,0.0,0.0,0.0
SDG_L4_2158,,20,0.0,0.6264894,0.2539066,0.06957221,0.03080697,0.01303815,0.00463551,0.00117174,0.00022459,0.00011333,1.187e-05,2.219e-05,2.36e-06,3.59e-06,7.4e-07,3.4e-07,1.8e-07,8e-08,3e-08,1.1e-07,0.0
SDG_L4_2164,,6,0.0,0.1057965,0.58814601,0.14871349,0.10874712,0.04189623,0.00350968,0.00303644,8.334e-05,6.387e-05,6.72e-06,4.8e-07,1.2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_2165,,6,0.0,0.02320168,0.56297113,0.30176627,0.04760127,0.05174636,0.00977587,0.00205542,0.00074576,0.00011843,1.51e-05,2.51e-06,1.6e-07,2e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_2182,,13,0.0,0.45240798,0.34638565,0.14991085,0.04068365,0.00816601,0.00180594,0.00049597,0.00011857,2.169e-05,3.25e-06,4e-07,4e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_2213,,5,0.0,0.21004977,0.4224889,0.25066248,0.07737709,0.02979948,0.0064887,0.00232656,0.00068161,0.00010758,1.484e-05,2.81e-06,1.6e-07,2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_2292,,5,0.0,0.12351741,0.51266842,0.20386146,0.10529894,0.04223276,0.00871237,0.00341891,0.0001933,8.031e-05,1.454e-05,1.37e-06,1.9e-07,2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_2389,,16,0.0,0.29424783,0.3714918,0.23994791,0.0578156,0.02901529,0.00424562,0.00269429,0.00045301,6.704e-05,1.436e-05,4.55e-06,1.61e-06,5.7e-07,3.3e-07,9e-08,4e-08,3e-08,1e-08,2e-08,1e-08
SDG_L4_2527,,8,0.0,0.4221891,0.30478743,0.17957197,0.06927265,0.01866468,0.00428629,0.0009292,0.00024254,4.846e-05,6.69e-06,8.8e-07,9e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_2733,,8,0.0,0.27677267,0.50163957,0.11294854,0.06628791,0.01997881,0.01419516,0.00703581,0.00090555,0.00021406,1.237e-05,5.21e-06,2.39e-06,1.1e-06,4.9e-07,1.9e-07,7e-08,4e-08,3e-08,2e-08,2e-08
SDG_L4_2818,,10,0.0,0.48660498,0.30711534,0.14086292,0.04592096,0.01124387,0.00532675,0.00231755,0.00052831,7.1e-05,7.4e-06,7.7e-07,1.1e-07,2e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_3095,,6,0.0,0.48501961,0.2964071,0.14566386,0.04031346,0.02383635,0.0061586,0.00184645,0.0006385,9.782e-05,1.605e-05,2.06e-06,1.4e-07,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_3155,,9,0.0,0.45765056,0.30390636,0.15882869,0.06325164,0.01353238,0.00193154,0.0006561,0.00020076,3.602e-05,5.2e-06,6.2e-07,1e-07,2e-08,1e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_3192,,6,0.0,0.44777258,0.18461385,0.17677368,0.13825154,0.04361639,0.00699598,0.00135457,0.00036293,0.00013612,6.217e-05,3.144e-05,1.654e-05,7.59e-06,3.15e-06,1e-06,2.5e-07,4e-08,4e-08,7e-08,8e-08
SDG_L4_3283,,10,0.0,0.49730484,0.19373137,0.17865675,0.09861199,0.02453317,0.00460604,0.0016598,0.00067682,0.00017237,2.854e-05,9.42e-06,5.35e-06,2.18e-06,9e-07,2.6e-07,8e-08,3e-08,3e-08,4e-08,3e-08
SDG_L4_3341,,16,0.0,0.41376522,0.33749869,0.1687449,0.05959564,0.01615185,0.0034895,0.00062771,0.00010557,1.784e-05,2.72e-06,3.3e-07,3e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_3342,,8,0.0,0.55004404,0.13596923,0.11120908,0.107454,0.07725311,0.00996266,0.00647688,0.00101302,0.00030736,0.00017235,6.981e-05,3.757e-05,1.887e-05,7.86e-06,3.03e-06,6.8e-07,1.4e-07,6e-08,9e-08,1.6e-07
SDG_L4_3506,,16,0.0,0.4390451,0.02896365,0.35543563,0.13397469,0.03229081,0.0076685,0.00147937,0.00046689,0.00028061,0.00016078,0.00010891,6.67e-05,3.438e-05,1.531e-05,5.93e-06,1.81e-06,4e-07,1.3e-07,1.8e-07,2.3e-07
SDG_L4_3513,,21,0.0,0.51757043,0.27322243,0.13482087,0.05687004,0.01422957,0.00260614,0.00054392,0.00011655,1.692e-05,2.43e-06,4.6e-07,1.4e-07,4e-08,3e-08,1e-08,1e-08,1e-08,0.0,0.0,0.0
SDG_L4_3821,,6,0.0,0.09144277,0.32458512,0.36877124,0.0848893,0.10091827,0.02261176,0.00479858,0.00173933,0.00021274,2.596e-05,3.69e-06,7.8e-07,2.5e-07,1.1e-07,4e-08,2e-08,2e-08,1e-08,1e-08,1e-08
SDG_L4_3952,,3,0.0,0.2184318,0.29141726,0.33177335,0.09990218,0.03713108,0.01787931,0.00285978,0.00046818,0.00012418,1.167e-05,1.01e-06,1.7e-07,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_3971,,7,0.0,0.49665076,0.29636533,0.12290092,0.05576109,0.02145816,0.00549381,0.00110262,0.00022148,3.974e-05,5.46e-06,5.8e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_4262,,7,0.0,0.28904805,0.12069184,0.27105174,0.22588688,0.07140035,0.01391901,0.00608044,0.0013966,0.00028115,0.0001205,7.182e-05,3.089e-05,1.286e-05,5.14e-06,1.72e-06,4.4e-07,1.2e-07,1.3e-07,1.7e-07,1.7e-07
SDG_L4_4386,,7,0.0,0.57975242,0.236564,0.09399482,0.05106081,0.02579013,0.01000251,0.00230569,0.00042488,8.913e-05,1.398e-05,1.44e-06,1.6e-07,2e-08,1e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_4460,,8,0.0,0.43216201,0.34328031,0.15955048,0.04920779,0.01183387,0.00290337,0.00080431,0.00020708,4.287e-05,6.95e-06,8.8e-07,9e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_4583,,7,0.0,0.49755564,0.2500649,0.16593868,0.06015021,0.01647177,0.00724248,0.00197675,0.0004625,0.00011575,1.927e-05,1.94e-06,1.1e-07,1e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_4604,,26,0.0,0.23850205,0.3029335,0.32415683,0.07631611,0.04433145,0.01046291,0.00266811,0.00044696,0.00011601,4.185e-05,1.358e-05,5.92e-06,2.86e-06,1.22e-06,4e-07,1.2e-07,4e-08,3e-08,3e-08,3e-08
SDG_L4_4858,,27,0.0,0.40997542,0.32149427,0.16020588,0.07395246,0.02659558,0.00571695,0.0016046,0.00036288,7.204e-05,1.371e-05,3.83e-06,1.34e-06,5.1e-07,3.5e-07,9e-08,5e-08,2e-08,0.0,1e-08,0.0
