ID,Typology,n_scars,power_l0,power_l1,power_l2,power_l3,power_l4,power_l5,power_l6,power_l7,power_l8,power_l9,power_l10,power_l11,power_l12,power_l13,power_l14,power_l15,power_l16,power_l17,power_l18,power_l19,power_l20
SDG_L4_1916,,12,0.0,0.10970428,0.42824456,0.13811305,0.12634233,0.09253775,0.07269861,0.01365939,0.01440387,0.00274876,0.00103583,0.00038847,8.941e-05,2.799e-05,4.53e-06,9.9e-07,1e-07,4e-08,1e-08,1e-08,0.0
SDG_L4_1951,,7,0.0,0.40372674,0.23618687,0.14698474,0.1139089,0.05665413,0.02220052,0.01101945,0.00536247,0.00249029,0.00107104,0.00031703,6.14e-05,1.209e-05,3.29e-06,8.1e-07,1.7e-07,3e-08,0.0,0.0,0.0
SDG_L4_2001,,4,0.0,0.33109599,0.24638622,0.16415283,0.11365337,0.06471999,0.038544,0.02475039,0.01150742,0.00361538,0.00107584,0.0003693,0.00010257,2.092e-05,4.44e-06,1.09e-06,2.1e-07,3e-08,0.0,0.0,0.0
SDG_L4_2004,,9,0.0,0.07022225,0.45214055,0.0842576,0.19065486,0.1034753,0.04801871,0.03934385,0.00630929,0.00372058,0.00141295,0.00029472,0.0001185,2.323e-05,6.33e-06,1.01e-06,2.3e-07,3e-08,0.0,0.0,0.0
SDG_L4_2158,,20,0.0,0.50102004,0.25475358,0.09245026,0.05932949,0.04494073,0.02779747,0.01044656,0.00505292,0.00256149,0.00098587,0.00051653,0.0001041,2.601e-05,1.098e-05,1.99e-06,1.19e-06,4e-07,1.5e-07,2.2e-07,2e-08
SDG_L4_2164,,6,0.0,0.06614623,0.45224207,0.15613085,0.16939046,0.10827516,0.01583286,0.02699475,0.0015686,0.00257287,0.00064901,0.00011103,7.56e-05,6.9e-06,3.02e-06,5.1e-07,5e-08,2e-08,0.0,0.0,0.0
SDG_L4_2165,,6,0.0,0.01372408,0.40826248,0.30142754,0.07048247,0.12649111,0.04299241,0.01711547,0.01291761,0.00467956,0.001269,0.00053436,7.662e-05,1.917e-05,6.49e-06,1.35e-06,2.4e-07,5e-08,1e-08,0.0,0.0
SDG_L4_2182,,13,0.0,0.35120518,0.33051957,0.19372461,0.07819023,0.02589202,0.01055083,0.00562055,0.00272098,0.00106579,0.00035839,0.00011066,3.131e-05,7.8e-06,1.69e-06,3.3e-07,6e-08,1e-08,0.0,0.0,0.0
SDG_L4_2213,,5,0.0,0.1338767,0.3299738,0.26822453,0.12141092,0.07640606,0.02979785,0.02055282,0.01305926,0.00441983,0.0014389,0.00070849,9.846e-05,2.638e-05,5.23e-06,6e-07,1.5e-07,2e-08,0.0,0.0,0.0
SDG_L4_2292,,5,0.0,0.07476733,0.38074727,0.20644308,0.15917651,0.1028238,0.03913138,0.0286674,0.00331444,0.00306753,0.00139764,0.00032507,0.0001054,2.771e-05,4.12e-06,1.13e-06,1.6e-07,3e-08,0.0,0.0,0.0
SDG_L4_2389,,16,0.0,0.19512287,0.30322537,0.2680695,0.09663027,0.07934903,0.01999221,0.02554585,0.00846138,0.00251598,0.00082611,0.00019642,5.123e-05,9.77e-06,3.12e-06,5.9e-07,1.9e-07,7e-08,3e-08,2e-08,1e-08
SDG_L4_2527,,8,0.0,0.30158406,0.26708588,0.21376232,0.1233467,0.05423406,0.0222355,0.00933886,0.00511777,0.00226733,0.00071164,0.00023097,6.732e-05,1.418e-05,2.72e-06,5.5e-07,1e-07,1e-08,0.0,0.0,0.0
SDG_L4_2733,,8,0.0,0.17562071,0.39386179,0.1204478,0.10575141,0.05197807,0.06591466,0.06208689,0.01554341,0.00768188,0.00054524,0.00040208,0.0001266,2.847e-05,9.01e-06,1.55e-06,3e-07,6e-08,2e-08,2e-08,1e-08
SDG_L4_2818,,10,0.0,0.36009972,0.27884511,0.17316765,0.08448972,0.03385007,0.02893979,0.02452066,0.01154767,0.00341108,0.00085936,0.00021355,4.45e-05,8.63e-06,1.99e-06,4.3e-07,7e-08,1e-08,0.0,0.0,0.0
SDG_L4_3095,,6,0.0,0.35039576,0.26169673,0.17460663,0.07187203,0.07055828,0.0321658,0.01829333,0.01341169,0.00456646,0.00177103,0.00055332,8.408e-05,1.913e-05,4.67e-06,8.7e-07,1.9e-07,3e-08,0.0,0.0,0.0
SDG_L4_3155,,9,0.0,0.33981043,0.27727772,0.19775437,0.119479,0.04215812,0.01007284,0.00661513,0.00441567,0.00169598,0.00051676,0.00015346,3.855e-05,8.98e-06,2.36e-06,5.4e-07,9e-08,1e-08,0.0,0.0,0.0
SDG_L4_3192,,6,0.0,0.28350258,0.14521522,0.18329134,0.21779194,0.11613275,0.03212049,0.01132834,0.0066061,0.00266883,0.00082809,0.00029738,0.00013155,5.436e-05,1.928e-05,6.9e-06,2.69e-06,1.09e-06,5.1e-07,3.2e-07,2.4e-07
SDG_L4_3283,,10,0.0,0.3375105,0.16286157,0.20123305,0.16913142,0.07018268,0.02290071,0.01680858,0.01253847,0.00486729,0.00130053,0.00044684,0.00016311,4.358e-05,8.38e-06,1.91e-06,7.3e-07,3.2e-07,1.6e-07,1e-07,7e-08
SDG_L4_3341,,16,0.0,0.30424995,0.3050096,0.20646458,0.10828645,0.04775138,0.01833878,0.00635188,0.0022323,0.00086613,0.00032279,9.763e-05,2.295e-05,4.51e-06,8.6e-07,1.7e-07,3e-08,0.0,0.0,0.0,0.0
SDG_L4_3342,,8,0.0,0.3213262,0.09898405,0.10595153,0.16029153,0.18829061,0.04419418,0.05126399,0.01708396,0.00688742,0.00416289,0.00105103,0.00032661,0.00010134,5.095e-05,2.318e-05,6.38e-06,2.08e-06,9.7e-07,6.1e-07,5e-07
SDG_L4_3506,,16,0.0,0.26789464,0.01867869,0.36192698,0.20753845,0.08086545,0.03463402,0.01562088,0.00773291,0.00315255,0.00088936,0.00037185,0.00035109,0.00020239,8.464e-05,3.628e-05,1.392e-05,3.99e-06,9.5e-07,4.2e-07,5.2e-07
SDG_L4_3513,,21,0.0,0.3946017,0.25553264,0.17145437,0.10968706,0.04519557,0.01415756,0.00552563,0.00267578,0.00088776,0.000192,6.403e-05,2.091e-05,3.83e-06,8.3e-07,2.5e-07,6e-08,1e-08,0.0,0.0,0.0
SDG_L4_3821,,6,0.0,0.04493202,0.19422083,0.30521702,0.10555194,0.20190656,0.08063031,0.03330886,0.0251284,0.00625764,0.00183447,0.00079391,0.00016086,4.207e-05,1.301e-05,1.76e-06,2.8e-07,5e-08,1e-08,0.0,0.0
SDG_L4_3952,,3,0.0,0.12608499,0.20622451,0.32215601,0.14431816,0.08694647,0.07677524,0.02356266,0.00771965,0.00479634,0.00107525,0.00021508,0.00010253,1.911e-05,2.88e-06,9.6e-07,1.6e-07,2e-08,0.0,0.0,0.0
SDG_L4_3971,,7,0.0,0.36688645,0.26830113,0.149699,0.1019593,0.06502709,0.02956472,0.01116773,0.00465264,0.0019123,0.00062654,0.00016098,3.412e-05,6.35e-06,1.25e-06,3e-07,7e-08,2e-08,0.0,0.0,0.0
SDG_L4_4262,,7,0.0,0.13966524,0.07731081,0.23153259,0.28660673,0.14657254,0.0494933,0.04024048,0.01854118,0.00668018,0.00188878,0.0011304,0.00026049,4.645e-05,1.421e-05,9.53e-06,4.17e-06,1.42e-06,7.2e-07,4.7e-07,3.1e-07
SDG_L4_4386,,7,0.0,0.41865759,0.20845936,0.1118677,0.09301447,0.07735933,0.05266476,0.02288071,0.00880398,0.00426854,0.00155503,0.00036521,7.836e-05,1.898e-05,4.63e-06,1.11e-06,2.2e-07,3e-08,0.0,0.0,0.0
SDG_L4_4460,,8,0.0,0.3246677,0.31695401,0.19934016,0.09109728,0.03566674,0.01583551,0.00861443,0.00460961,0.00210312,0.00079011,0.00024343,6.182e-05,1.318e-05,2.44e-06,4.1e-07,6e-08,1e-08,0.0,0.0,0.0
SDG_L4_4583,,7,0.0,0.35487415,0.21781794,0.19738657,0.10825641,0.04795449,0.03710406,0.01928797,0.00936374,0.00532813,0.00203861,0.0004815,8.559e-05,1.64e-05,3.59e-06,6.8e-07,1.3e-07,2e-08,0.0,0.0,0.0
SDG_L4_4604,,26,0.0,0.13986348,0.23051249,0.32531326,0.10941344,0.11105128,0.04663247,0.02292805,0.00917689,0.00368551,0.00097184,0.00031103,7.379e-05,4.046e-05,1.72e-05,5.3e-06,2.02e-06,8.7e-07,3.6e-07,1.7e-07,9e-08
SDG_L4_4858,,27,0.0,0.28237243,0.27292926,0.18548953,0.12898122,0.07438993,0.02863805,0.01606653,0.00724576,0.00288358,0.00078936,0.00015835,3.171e-05,1.896e-05,4.32e-06,7.7e-07,1.3e-07,4e-08,2e-08,1e-08,1e-08
