"ID","Pos_X","Pos_Y","Pos_Z","Scar_ID","Start_X","Start_Y","Start_Z","End_X","End_Y","End_Z","Length","Direct_X","Direct_Y","Direct_Z","Typology"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,3,24.3055816449252,5.03647299837163,0.416172702268511,28.4017284945869,35.9107086607343,-6.17733501584741,31.8350622863841,0.128667781856786,0.969818603922369,-0.207114647956444,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,4,8.98950697939181,-1.62144235713398,20.9022586264536,15.4677616645405,38.5889119682865,14.0138012636902,41.3072780945455,0.156830829432069,0.973444782137076,-0.166761347649119,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,5,24.5616934041664,-4.55166886510496,9.70990757058646,23.5681821216141,14.3470980366476,9.212412446647,18.9314013341242,-0.052479542587345,0.998276174499939,-0.026278832462482,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,6,7.92069454239695,11.2343316436785,-14.8837728968694,7.52743899942698,32.0004123007715,-16.6235861464244,20.8425455720335,-0.0188679229036997,0.996331306333178,-0.0834741247676312,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,7,-10.2920244099093,31.5312145926469,10.9167861315975,-12.8598857514343,15.3701672166853,13.1845680042632,16.5201755069177,-0.155437897160945,-0.978261239972556,0.137273473379022,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,8,4.43146230542914,-0.807254559257772,22.5576432548806,3.14619859549628,-4.01051409373284,10.8250097015336,12.2297777799271,-0.105092973319791,-0.261922954947932,-0.959349692567913,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,9,-4.77091038052951,56.3459862303806,7.44577079450615,-8.35254000024261,43.6456508466659,7.63726270218929,13.1970928140386,-0.271395349732108,-0.962358571139585,0.0145101584403076,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,10,0.923289068506513,-10.299621173807,-11.8781662461905,-2.47124961975193,-7.32206384655862,-4.86115165592476,8.34429351731684,-0.406809597626664,0.356837558634428,0.840935733588871,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,11,-13.2568951988312,47.7456774539196,2.16755903165575,-12.8762079841369,32.3604188230111,4.88577647199106,15.6281736600384,0.0243590340736828,-0.984456595222571,0.173930588401756,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,12,-14.4172605742632,2.08959625274687,4.36730468215718,-14.0749145991222,36.7351813883687,-2.94481012358252,35.4104616333737,0.00966793312907056,0.978399702729912,-0.20649589043618,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,13,7.46122981950647,-10.4309181846295,-8.91558976178018,8.35361503870131,9.44867942849603,-14.1681862006984,20.5811691113348,0.0433593064790168,0.965911970577859,-0.255213705815451,"Cylindrical bidirectional"
