ID,Typology,n_scars,power_l0,power_l1,power_l2,power_l3,power_l4,power_l5,power_l6,power_l7,power_l8,power_l9,power_l10,power_l11,power_l12,power_l13,power_l14,power_l15,power_l16,power_l17,power_l18,power_l19,power_l20
SDG_L4_1951,,7,0.0,0.47118127,0.25208518,0.13715788,0.08818209,0.03499536,0.01060186,0.0038872,0.00133749,0.00042425,0.00012089,2.323e-05,2.89e-06,3.5e-07,5e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_2001,,4,0.0,0.40182173,0.27315283,0.15917443,0.09198972,0.04193633,0.01914007,0.0090036,0.00297028,0.00064747,0.00012954,2.839e-05,4.9e-06,6.2e-07,8e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_2004,,9,0.0,0.09181552,0.54037967,0.08727432,0.16526924,0.07149992,0.02571128,0.01536375,0.00173832,0.00074006,0.0001777,2.297e-05,6.25e-06,8.3e-07,1.4e-07,2e-08,1e-08,0.0,0.0,0.0,0.0
SDG_L4_2158,,20,0.0,0.56671739,0.25985188,0.08329664,0.04531065,0.02647493,0.0126453,0.00378452,0.00122513,0.00049212,0.0001157,6.596e-05,1.131e-05,4.53e-06,2.38e-06,6e-07,5.5e-07,1.7e-07,8e-08,1.4e-07,1e-08
SDG_L4_2164,,6,0.0,0.08400685,0.52381879,0.15732277,0.14285989,0.07253923,0.00823699,0.0102275,0.0004178,0.00047808,7.913e-05,8.95e-06,3.75e-06,2.1e-07,5e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_2165,,6,0.0,0.01794634,0.48763313,0.31203013,0.06112619,0.08722565,0.02262957,0.00670756,0.00360664,0.00088284,0.00016363,4.365e-05,3.92e-06,6e-07,1.2e-07,2e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_2182,,13,0.0,0.39932908,0.34282447,0.17540315,0.05920895,0.01564809,0.00482254,0.0018815,0.00065331,0.0001787,4.052e-05,8.06e-06,1.4e-06,2.1e-07,3e-08,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_2213,,5,0.0,0.16904448,0.38055241,0.2687309,0.10237454,0.05150795,0.01541697,0.00785101,0.00346581,0.00081823,0.00017668,5.518e-05,4.94e-06,8.1e-07,9e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_2292,,5,0.0,0.0967549,0.44982841,0.21230431,0.13667233,0.07105319,0.02043679,0.01123149,0.00092572,0.00058798,0.00017252,2.602e-05,5.38e-06,8.5e-07,7e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_2389,,16,0.0,0.24155762,0.34223903,0.26293454,0.07903028,0.05184483,0.01015224,0.00938859,0.00225583,0.00046259,0.00010726,2.154e-05,4.08e-06,8.5e-07,4e-07,1.5e-07,7e-08,4e-08,2e-08,2e-08,1e-08
SDG_L4_2527,,8,0.0,0.359161,0.29038889,0.20262775,0.09754644,0.03435256,0.01080004,0.00333614,0.00129061,0.00039245,8.303e-05,1.746e-05,3.16e-06,4.1e-07,5e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_2733,,8,0.0,0.22593908,0.46125274,0.1230048,0.0899904,0.03547853,0.03441987,0.02398349,0.00432493,0.0014907,7.112e-05,3.368e-05,8.12e-06,1.66e-06,4.8e-07,1.8e-07,9e-08,5e-08,3e-08,2e-08,2e-08
SDG_L4_2818,,10,0.0,0.42416926,0.29988474,0.16256391,0.06615413,0.02123254,0.01382746,0.00858371,0.00287767,0.0005896,9.895e-05,1.561e-05,2.09e-06,2.7e-07,4e-08,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_3095,,6,0.0,0.41876519,0.28600406,0.16640161,0.05733338,0.04469543,0.01568815,0.0066316,0.00342569,0.00080292,0.00020602,4.131e-05,4e-06,5.5e-07,8e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_3155,,9,0.0,0.39609397,0.29490596,0.18298026,0.09163549,0.02573932,0.00482411,0.0023534,0.001102,0.00029201,5.997e-05,1.139e-05,1.79e-06,2.7e-07,4e-08,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_3192,,6,0.0,0.36046486,0.16685085,0.18747272,0.18437692,0.07724807,0.01656007,0.004396,0.00174173,0.00057329,0.00018348,7.057e-05,3.518e-05,1.614e-05,6.5e-06,2.33e-06,7.2e-07,2.1e-07,1.1e-07,1.2e-07,1.3e-07
SDG_L4_3283,,10,0.0,0.4156075,0.18190982,0.19776082,0.13753058,0.04517494,0.01139193,0.00605638,0.00334236,0.00098348,0.00017645,4.086e-05,1.675e-05,5.41e-06,1.66e-06,6e-07,2.2e-07,1e-07,6e-08,6e-08,4e-08
SDG_L4_3341,,16,0.0,0.35594709,0.32552145,0.19238184,0.08443615,0.02987587,0.008828,0.00225714,0.00056068,0.00014743,3.612e-05,7.03e-06,1.05e-06,1.3e-07,1e-08,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_3342,,8,0.0,0.43546778,0.11995986,0.11583498,0.14279463,0.13368082,0.02385651,0.02101712,0.00480124,0.00150067,0.00074733,0.00019193,8.033e-05,3.938e-05,1.765e-05,6.86e-06,1.85e-06,4.4e-07,1.6e-07,2e-07,2.6e-07
SDG_L4_3506,,16,0.0,0.34607142,0.02340968,0.3717669,0.17654438,0.05504406,0.01804389,0.00558785,0.00199289,0.00078449,0.00029245,0.00018841,0.00014235,7.662e-05,3.44e-05,1.384e-05,4.54e-06,1.06e-06,2.1e-07,2.1e-07,3.4e-07
SDG_L4_3513,,21,0.0,0.45424855,0.26863694,0.15700677,0.08327711,0.02738342,0.00668357,0.00194102,0.00064918,0.00014514,2.226e-05,4.98e-06,9e-07,1e-07,3e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_3821,,6,0.0,0.06503872,0.25764683,0.35003919,0.1007732,0.15508688,0.0474844,0.0145111,0.00773451,0.00134375,0.00026031,6.96e-05,9.51e-06,1.65e-06,2.9e-07,4e-08,1e-08,1e-08,0.0,0.0,0.0
SDG_L4_3952,,3,0.0,0.1676341,0.25037797,0.33956989,0.12718457,0.0614734,0.04113466,0.0093439,0.00220384,0.00091687,0.0001367,1.822e-05,5.23e-06,5.9e-07,6e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_3971,,7,0.0,0.43122147,0.28801955,0.14068061,0.07983954,0.04051891,0.01415099,0.00397647,0.00117809,0.00032935,7.135e-05,1.187e-05,1.59e-06,1.8e-07,2e-08,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_4262,,7,0.0,0.20468615,0.09810627,0.26057213,0.27085809,0.11136927,0.02901668,0.01754455,0.00574845,0.00141728,0.00037264,0.00021283,6.394e-05,1.862e-05,7.55e-06,3.22e-06,1.13e-06,4.3e-07,2.8e-07,2.5e-07,2.2e-07
SDG_L4_4386,,7,0.0,0.50312219,0.22926745,0.10751411,0.07387888,0.04897122,0.02568806,0.00831744,0.00228368,0.00074626,0.00017888,2.74e-05,3.78e-06,5.6e-07,8e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_4460,,8,0.0,0.37623998,0.33507286,0.1840277,0.07045036,0.02213755,0.00749964,0.00297793,0.00112881,0.0003548,8.922e-05,1.788e-05,2.86e-06,3.7e-07,4e-08,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_4583,,7,0.0,0.42641413,0.23941968,0.18871303,0.08594826,0.03058592,0.01821165,0.00703731,0.00244725,0.00094301,0.00023833,3.681e-05,4.1e-06,4.5e-07,6e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_4604,,26,0.0,0.18502008,0.26814193,0.33724292,0.09711844,0.0758318,0.02440389,0.00885689,0.0024096,0.00071994,0.00018205,4.673e-05,1.26e-05,7.47e-06,3.38e-06,1.29e-06,5.3e-07,2.3e-07,1.1e-07,7e-08,5e-08
SDG_L4_4858,,27,0.0,0.34389469,0.30280458,0.17908967,0.10359149,0.0481191,0.01416721,0.00581304,0.00187167,0.00052053,0.00010544,1.829e-05,2.57e-06,1e-06,4.7e-07,1.5e-07,5e-08,2e-08,1e-08,1e-08,1e-08
